1555939800,2898.780029296875,2909.510009765625,2896.35009765625,2907.969970703125,2997950000,2907.969970703125
1555594200,2904.81005859375,2908.39990234375,2891.89990234375,2905.030029296875,3506850000,2905.030029296875
1555507800,2916.0400390625,2918,2895.449951171875,2900.449951171875,3602300000,2900.449951171875
1555421400,2912.260009765625,2916.06005859375,2900.7099609375,2907.06005859375,3402210000,2907.06005859375
1555335000,2908.320068359375,2909.60009765625,2896.47998046875,2905.580078125,3088330000,2905.580078125
1555075800,2900.860107421875,2910.5400390625,2898.3701171875,2907.409912109375,3688490000,2907.409912109375
1554989400,2891.919921875,2893.419921875,2881.989990234375,2888.320068359375,2938540000,2888.320068359375
1554903000,2881.3701171875,2889.7099609375,2879.1298828125,2888.2099609375,3062380000,2888.2099609375
1554816600,2886.580078125,2886.8798828125,2873.330078125,2878.199951171875,3007980000,2878.199951171875
1554730200,2888.4599609375,2895.949951171875,2880.780029296875,2895.77001953125,3054030000,2895.77001953125
1554471000,2884.159912109375,2893.239990234375,2882.989990234375,2892.739990234375,3146820000,2892.739990234375
1554384600,2873.989990234375,2881.280029296875,2867.139892578125,2879.389892578125,3015180000,2879.389892578125
1554298200,2876.090087890625,2885.25,2865.169921875,2873.39990234375,3550240000,2873.39990234375
1554211800,2868.239990234375,2872.89990234375,2858.75,2867.239990234375,3246900000,2867.239990234375
1554125400,2848.6298828125,2869.39990234375,2848.6298828125,2867.18994140625,3500760000,2867.18994140625
1553866200,2828.27001953125,2836.030029296875,2819.22998046875,2834.39990234375,3740700000,2834.39990234375
1553779800,2809.39990234375,2819.7099609375,2798.77001953125,2815.43994140625,3158170000,2815.43994140625
1553693400,2819.719970703125,2825.56005859375,2787.719970703125,2805.3701171875,3372930000,2805.3701171875
1553607000,2812.659912109375,2829.8701171875,2803.989990234375,2818.4599609375,3266050000,2818.4599609375
1553520600,2796.010009765625,2809.7900390625,2785.02001953125,2798.360107421875,3376580000,2798.360107421875
1553261400,2844.52001953125,2846.159912109375,2800.469970703125,2800.7099609375,4237200000,2800.7099609375
1553175000,2819.719970703125,2860.31005859375,2817.3798828125,2854.8798828125,3546800000,2854.8798828125
1553088600,2831.340087890625,2843.5400390625,2812.429931640625,2824.22998046875,3771200000,2824.22998046875
1553002200,2840.760009765625,2852.419921875,2823.27001953125,2832.570068359375,3620220000,2832.570068359375
1552915800,2822.610107421875,2835.409912109375,2821.989990234375,2832.93994140625,3552190000,2832.93994140625
1552656600,2810.7900390625,2830.72998046875,2810.7900390625,2822.47998046875,5962730000,2822.47998046875
1552570200,2810.3798828125,2815,2803.4599609375,2808.47998046875,3469730000,2808.47998046875
1552483800,2799.780029296875,2821.239990234375,2799.780029296875,2810.919921875,3766150000,2810.919921875
1552397400,2787.340087890625,2798.320068359375,2786.72998046875,2791.52001953125,3414230000,2791.52001953125
1552311000,2747.610107421875,2784,2747.610107421875,2783.300048828125,3749030000,2783.300048828125
1552055400,2730.7900390625,2744.1298828125,2722.27001953125,2743.070068359375,3423130000,2743.070068359375
1551969000,2766.530029296875,2767.25,2739.090087890625,2748.929931640625,3904860000,2748.929931640625
1551882600,2790.27001953125,2790.27001953125,2768.68994140625,2771.449951171875,3786600000,2771.449951171875
1551796200,2794.409912109375,2796.43994140625,2782.969970703125,2789.64990234375,3585690000,2789.64990234375
1551709800,2814.3701171875,2816.8798828125,2767.659912109375,2792.81005859375,3919810000,2792.81005859375
1551450600,2798.219970703125,2808.02001953125,2787.3798828125,2803.68994140625,3972280000,2803.68994140625
1551364200,2788.110107421875,2793.72998046875,2782.510009765625,2784.489990234375,4396930000,2784.489990234375
1551277800,2787.5,2795.760009765625,2775.1298828125,2792.3798828125,3767130000,2792.3798828125
1551191400,2792.360107421875,2803.1201171875,2789.469970703125,2793.89990234375,3645680000,2793.89990234375
1551105000,2804.35009765625,2813.489990234375,2794.989990234375,2796.110107421875,3804380000,2796.110107421875
1550845800,2780.669921875,2794.199951171875,2779.110107421875,2792.669921875,3427810000,2792.669921875
1550759400,2780.239990234375,2781.580078125,2764.550048828125,2774.8798828125,3559710000,2774.8798828125
1550673000,2779.050048828125,2789.8798828125,2774.06005859375,2784.699951171875,3835450000,2784.699951171875
1550586600,2769.280029296875,2787.330078125,2767.2900390625,2779.760009765625,3533710000,2779.760009765625
1550241000,2760.239990234375,2775.659912109375,2760.239990234375,2775.60009765625,3641370000,2775.60009765625
1550154600,2743.5,2757.89990234375,2731.22998046875,2745.72998046875,3836700000,2745.72998046875
1550068200,2750.300048828125,2761.85009765625,2748.6298828125,2753.030029296875,3670770000,2753.030029296875
1549981800,2722.610107421875,2748.18994140625,2722.610107421875,2744.72998046875,3827770000,2744.72998046875
1549895400,2712.39990234375,2718.050048828125,2703.7900390625,2709.800048828125,3361970000,2709.800048828125
1549636200,2692.360107421875,2708.070068359375,2681.830078125,2707.8798828125,3622330000,2707.8798828125
1549549800,2717.530029296875,2719.320068359375,2687.260009765625,2706.050048828125,4099490000,2706.050048828125
1549463400,2735.050048828125,2738.080078125,2724.14990234375,2731.610107421875,3472690000,2731.610107421875
1549377000,2728.340087890625,2738.97998046875,2724.030029296875,2737.699951171875,3560430000,2737.699951171875
1549290600,2706.489990234375,2724.989990234375,2698.75,2724.8701171875,3359840000,2724.8701171875
1549031400,2702.320068359375,2716.659912109375,2696.8798828125,2706.530029296875,3759270000,2706.530029296875
1548945000,2685.489990234375,2708.949951171875,2678.64990234375,2704.10009765625,4917650000,2704.10009765625
1548858600,2653.6201171875,2690.43994140625,2648.340087890625,2681.050048828125,3857810000,2681.050048828125
1548772200,2644.889892578125,2650.929931640625,2631.050048828125,2640,3504200000,2640
1548685800,2644.969970703125,2644.969970703125,2624.06005859375,2643.85009765625,3612810000,2643.85009765625
1548426600,2657.43994140625,2672.3798828125,2657.330078125,2664.760009765625,3814080000,2664.760009765625
1548340200,2638.840087890625,2647.199951171875,2627.010009765625,2642.330078125,3433250000,2642.330078125
1548253800,2643.47998046875,2653.18994140625,2612.860107421875,2638.699951171875,3335610000,2638.699951171875
1548167400,2657.8798828125,2657.8798828125,2617.27001953125,2632.89990234375,3908030000,2632.89990234375
1547821800,2651.27001953125,2675.469970703125,2647.580078125,2670.7099609375,3986730000,2670.7099609375
1547735400,2609.280029296875,2645.06005859375,2606.360107421875,2635.9599609375,3772270000,2635.9599609375
1547649000,2614.75,2625.760009765625,2612.679931640625,2616.10009765625,3863770000,2616.10009765625
1547562600,2585.10009765625,2613.080078125,2585.10009765625,2610.300048828125,3572330000,2610.300048828125
1547476200,2580.31005859375,2589.320068359375,2570.409912109375,2582.610107421875,3664450000,2582.610107421875
1547217000,2588.110107421875,2596.27001953125,2577.39990234375,2596.260009765625,3434490000,2596.260009765625
1547130600,2573.510009765625,2597.820068359375,2562.02001953125,2596.639892578125,3704500000,2596.639892578125
1547044200,2580,2595.320068359375,2568.889892578125,2584.9599609375,4052480000,2584.9599609375
1546957800,2568.110107421875,2579.820068359375,2547.56005859375,2574.409912109375,4083030000,2574.409912109375
1546871400,2535.610107421875,2566.159912109375,2524.56005859375,2549.68994140625,4104710000,2549.68994140625
1546612200,2474.330078125,2538.070068359375,2474.330078125,2531.93994140625,4213410000,2531.93994140625
1546525800,2491.919921875,2493.139892578125,2443.9599609375,2447.889892578125,3822860000,2447.889892578125
1546439400,2476.9599609375,2519.489990234375,2467.469970703125,2510.030029296875,3733160000,2510.030029296875
1546266600,2498.93994140625,2509.239990234375,2482.820068359375,2506.85009765625,3442870000,2506.85009765625
1546007400,2498.77001953125,2520.27001953125,2472.889892578125,2485.739990234375,3702620000,2485.739990234375
1545921000,2442.5,2489.10009765625,2397.93994140625,2488.830078125,4096610000,2488.830078125
1545834600,2363.1201171875,2467.760009765625,2346.580078125,2467.699951171875,4233990000,2467.699951171875
1545661800,2400.56005859375,2410.340087890625,2351.10009765625,2351.10009765625,2613930000,2351.10009765625
1545402600,2465.3798828125,2504.409912109375,2408.550048828125,2416.6201171875,7609010000,2416.6201171875
1545316200,2496.77001953125,2509.6298828125,2441.179931640625,2467.419921875,5585780000,2467.419921875
1545229800,2547.050048828125,2585.2900390625,2488.9599609375,2506.9599609375,5127940000,2506.9599609375
1545143400,2559.89990234375,2573.989990234375,2528.7099609375,2546.159912109375,4470880000,2546.159912109375
1545057000,2590.75,2601.1298828125,2530.5400390625,2545.93994140625,4616350000,2545.93994140625
1544797800,2629.679931640625,2635.070068359375,2593.840087890625,2599.949951171875,4035020000,2599.949951171875
1544711400,2658.699951171875,2670.18994140625,2637.27001953125,2650.5400390625,3927720000,2650.5400390625
